time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1989-11-01T11:23:19.140Z,37.2348333,-120.1075,13.475,2.53,md,26,77,0.2072,0.12,nc,nc146439,2016-12-09T19:55:58.782Z,"12 km E of Le Grand, California",earthquake,0.33,0.46,0.21,18,reviewed,nc,nc
1989-11-01T08:03:17.260Z,37.1111667,-121.8313333,4.083,3.6,ml,90,36,0.003604,0.09,nc,nc10090154,2016-12-09T19:53:57.420Z,"8 km NNE of Day Valley, California",earthquake,0.12,0.24,,6,reviewed,nc,nc
1989-11-01T05:35:38.630Z,37.0488333,-121.8115,3.266,2.54,md,79,55,0.001802,0.15,nc,nc146263,2016-12-09T19:51:53.990Z,"Northern California",earthquake,0.17,0.27,0.16,44,reviewed,nc,nc
1989-11-01T04:07:43.090Z,37.2585,-121.6401667,6.563,2.63,md,94,50,0.02703,0.04,nc,nc146304,2016-12-09T19:50:50.360Z,"14 km N of Morgan Hill, California",earthquake,0.1,0.24,0.12,77,reviewed,nc,nc
1989-10-31T18:12:00.790Z,37.0576667,-121.9193333,15.754,2.58,md,73,88,0.04234,0.09,nc,nc146206,2016-12-09T19:43:39.430Z,"5 km WNW of Day Valley, California",earthquake,0.21,0.28,0.14,46,reviewed,nc,nc
1989-10-31T08:34:51.080Z,37.0711667,-121.8056667,10.69,3.5,ml,63,60,0.04414,0.1,nc,nc10090153,2016-12-09T19:35:13.720Z,"6 km NE of Day Valley, California",earthquake,0.17,0.54,,5,reviewed,nc,nc
1989-10-30T11:17:13.370Z,37.0715,-121.8053333,9.156,4,ml,94,40,0.02162,0.08,nc,nc10090149,2016-12-09T19:23:14.410Z,"6 km NE of Day Valley, California",earthquake,0.12,0.25,,8,reviewed,nc,nc
1989-10-30T06:31:27.390Z,36.9353333,-121.6815,12.318,3,ml,86,73,0.02072,0.08,nc,nc20092294,2016-12-09T19:19:25.650Z,"4 km ESE of Interlaken, California",earthquake,0.16,0.31,,4,reviewed,nc,nc
1989-10-30T00:11:20.810Z,36.8623333,-121.6001667,7.219,2.56,md,69,58,0.02342,0.09,nc,nc20092397,2016-12-09T19:14:04.750Z,"4 km SE of Aromas, California",earthquake,0.17,0.29,0.14,56,reviewed,nc,nc
1989-10-29T23:55:09.710Z,36.8618333,-121.5988333,7.299,2.86,md,76,57,0.02342,0.08,nc,nc20092330,2016-12-09T19:13:21.190Z,"4 km SE of Aromas, California",earthquake,0.14,0.26,0.13,74,reviewed,nc,nc
1989-10-29T21:55:44.640Z,37.095,-121.8953333,9.973,2.98,md,87,46,0.05045,0.11,nc,nc20092327,2016-12-09T19:11:53.270Z,"7 km NNW of Day Valley, California",earthquake,0.17,0.29,0.14,60,reviewed,nc,nc
1989-10-29T13:10:57.100Z,37.0626667,-121.9075,15.874,3.1,ml,82,60,0.04144,0.08,nc,nc146244,2016-12-09T19:06:01.350Z,"4 km NW of Day Valley, California",earthquake,0.17,0.27,,4,reviewed,nc,nc
1989-10-28T21:27:49.310Z,36.9075,-121.644,7.411,3.4,ml,85,71,0.04775,0.08,nc,nc146003,2016-12-09T18:56:05.940Z,"2 km N of Aromas, California",earthquake,0.16,0.34,,6,reviewed,nc,nc
1989-10-28T13:55:38.720Z,36.7825,-121.4813333,4.329,2.91,md,72,39,0.02973,0.11,nc,nc206657,2016-12-09T18:50:57.370Z,"8 km SE of San Juan Bautista, California",earthquake,0.15,0.31,0.1,92,reviewed,nc,nc
1989-10-28T08:35:14.200Z,37.696,-122.5445,8.203,2.59,md,54,109,0.08018,0.05,nc,nc206628,2016-12-09T18:45:29.420Z,"5 km W of Broadmoor, California",earthquake,0.17,0.54,0.14,57,reviewed,nc,nc
1989-10-27T22:15:59.420Z,37.0005,-121.7565,11.687,3.04,md,88,51,0.05405,0.08,nc,nc145942,2016-12-09T18:37:54.630Z,"4 km NNE of Amesti, California",earthquake,0.15,0.28,0.13,86,reviewed,nc,nc
1989-10-27T17:47:35.360Z,37.3771667,-121.7595,2.147,2.71,md,76,32,0.01802,0.06,nc,nc145912,2016-12-09T18:35:12.570Z,"5 km E of East Foothills, California",earthquake,0.1,0.31,0.11,74,reviewed,nc,nc
1989-10-27T13:29:51.050Z,36.9623333,-121.7278333,14.836,3.1,ml,81,75,0.02793,0.08,nc,nc209882,2016-12-09T18:32:16.240Z,"1 km NNE of Interlaken, California",earthquake,0.18,0.32,,4,reviewed,nc,nc
1989-10-26T16:13:25.270Z,37.068,-121.793,8.816,2.82,md,74,24,0.02252,0.08,nc,nc210826,2016-12-09T18:11:46.550Z,"7 km ENE of Day Valley, California",earthquake,0.14,0.28,0.23,70,reviewed,nc,nc
1989-10-26T13:27:07.620Z,37.068,-121.7971667,8.646,2.65,md,52,40,0.02072,0.05,nc,nc210308,2016-12-09T18:08:55.020Z,"6 km ENE of Day Valley, California",earthquake,0.15,0.27,0.16,57,reviewed,nc,nc
1989-10-26T09:01:28.860Z,37.0611667,-121.8761667,12.054,3.7,ml,92,62,0.03243,0.1,nc,nc211364,2016-12-09T18:04:15.360Z,"3 km NNW of Day Valley, California",earthquake,0.18,0.3,,5,reviewed,nc,nc
1989-10-25T22:44:42.070Z,36.9098333,-121.8788333,4.554,2.74,md,83,118,0.07658,0.1,nc,nc145809,2016-12-09T17:56:25.560Z,"3 km SSW of La Selva Beach, California",earthquake,0.19,0.55,0.13,66,reviewed,nc,nc
1989-10-25T22:01:49.370Z,37.0061667,-121.8038333,16.135,4,ml,92,48,0.01802,0.09,nc,nc145807,2016-12-09T17:55:48.750Z,"1 km N of Corralitos, California",earthquake,0.17,0.25,,7,reviewed,nc,nc
1989-10-25T18:20:32.960Z,36.8331667,-121.5481667,2.954,3.19,md,69,44,0.01712,0.12,nc,nc145801,2016-12-09T17:54:06.480Z,"1 km SSW of San Juan Bautista, California",earthquake,0.16,0.3,0.12,70,reviewed,nc,nc
1989-10-25T16:30:51.280Z,36.911,-121.881,5.104,2.85,md,78,118,0.07658,0.09,nc,nc145778,2016-12-09T17:52:49.920Z,"3 km SSW of La Selva Beach, California",earthquake,0.19,0.57,0.12,73,reviewed,nc,nc
1989-10-25T15:10:54.800Z,36.91,-121.8803333,4.564,2.75,md,84,118,0.07748,0.1,nc,nc145771,2016-12-09T17:51:29.120Z,"3 km SSW of La Selva Beach, California",earthquake,0.2,0.62,0.14,73,reviewed,nc,nc
1989-10-25T13:09:11.680Z,36.9071667,-121.636,5.145,2.69,md,80,69,0.03153,0.09,nc,nc211598,2016-12-09T17:49:06.030Z,"2 km NNE of Aromas, California",earthquake,0.14,0.25,0.14,78,reviewed,nc,nc
1989-10-25T13:00:41.850Z,36.9023333,-121.6326667,5.705,4,ml,86,69,0.03694,0.09,nc,nc10090136,2016-12-09T17:48:50.300Z,"1 km NNE of Aromas, California",earthquake,0.16,0.3,,4,reviewed,nc,nc
1989-10-25T05:38:42.730Z,37.0885,-121.8226667,10.353,2.95,md,86,38,0.02252,0.09,nc,nc212220,2016-12-09T17:41:28.830Z,"6 km NNE of Day Valley, California",earthquake,0.15,0.28,0.11,83,reviewed,nc,nc
1989-10-25T03:13:07.970Z,37.0838333,-121.813,9.326,2.55,md,63,36,0.03063,0.07,nc,nc214525,2016-12-09T17:39:47.450Z,"6 km NE of Day Valley, California",earthquake,0.14,0.28,0.11,35,reviewed,nc,nc
1989-10-25T01:27:26.220Z,37.0875,-121.8173333,9.453,4.7,ml,91,47,0.02613,0.07,nc,nc10090134,2018-06-04T20:43:45.000Z,"7 km NE of Day Valley, California",earthquake,0.12,0.26,,7,reviewed,nc,nc
1989-10-24T22:26:12.890Z,37.1868333,-121.9498333,5.299,2.61,md,53,48,0.02252,0.1,nc,nc215423,2016-12-09T17:34:20.110Z,"3 km NE of Lexington Hills, California",earthquake,0.17,0.3,0.18,36,reviewed,nc,nc
1989-10-24T19:29:04.790Z,36.959,-121.6853333,5.944,2.68,md,76,46,0.00991,0.1,nc,nc215431,2016-12-09T17:32:03.830Z,"4 km E of Interlaken, California",earthquake,0.17,0.3,0.11,50,reviewed,nc,nc
1989-10-24T10:25:39.690Z,36.963,-121.6308333,4.204,2.54,md,70,41,0.03874,0.11,nc,nc218303,2016-12-09T17:25:51.120Z,"7 km SW of Gilroy, California",earthquake,0.15,0.3,0.13,66,reviewed,nc,nc
1989-10-24T08:56:12.750Z,37.1893333,-121.9465,5.887,2.61,md,59,46,0.02342,0.08,nc,nc145748,2016-12-09T17:24:09.740Z,"3 km NE of Lexington Hills, California",earthquake,0.13,0.28,0.15,29,reviewed,nc,nc
1989-10-24T07:02:23.280Z,37.1878333,-121.9465,5.949,3,ml,74,48,0.02162,0.08,nc,nc219052,2016-12-09T17:22:30.020Z,"3 km NE of Lexington Hills, California",earthquake,0.11,0.25,,4,reviewed,nc,nc
1989-10-24T04:48:11.820Z,37.0588333,-121.8038333,4.326,3.2,ml,86,31,0.00991,0.1,nc,nc145722,2016-12-09T17:20:49.740Z,"5 km ENE of Day Valley, California",earthquake,0.14,0.25,,4,reviewed,nc,nc
1989-10-23T21:27:40.540Z,37.1368333,-121.9111667,9.039,3.1,ml,76,61,0.03694,0.08,nc,nc220590,2016-12-09T17:16:18.920Z,"6 km ESE of Lexington Hills, California",earthquake,0.13,0.29,,4,reviewed,nc,nc
1989-10-23T19:23:51.850Z,36.9531667,-121.6795,6.424,3,ml,85,61,0.01261,0.09,nc,nc220574,2016-12-09T17:14:24.300Z,"4 km E of Interlaken, California",earthquake,0.15,0.26,,4,reviewed,nc,nc
1989-10-23T15:14:22.740Z,37,-121.669,3.004,3.14,md,79,54,0.02072,0.08,nc,nc220806,2016-12-09T17:11:06.440Z,"7 km NE of Interlaken, California",earthquake,0.11,0.25,0.16,111,reviewed,nc,nc
1989-10-23T07:21:24.970Z,36.8453333,-120.0481667,2.14,2.61,md,18,68,0.2982,0.31,nc,nc1167707,2016-12-09T17:06:05.393Z,"5 km NNW of Biola, California",earthquake,1.05,3.29,0.21,4,reviewed,nc,nc
1989-10-23T00:31:58.320Z,37.1141667,-121.8316667,4.048,2.5,md,73,36,0.005405,0.06,nc,nc226220,2016-12-09T16:58:26.380Z,"9 km NNE of Day Valley, California",earthquake,0.11,0.19,0.14,81,reviewed,nc,nc
1989-10-22T22:55:08.700Z,37.1071667,-121.8478333,2.933,2.55,md,48,40,0.01081,0.07,nc,nc228684,2016-12-09T16:56:51.310Z,"8 km N of Day Valley, California",earthquake,0.14,0.28,0.13,46,reviewed,nc,nc
1989-10-22T15:51:39.610Z,37.0551667,-121.7928333,4.526,2.51,md,72,38,0.01441,0.08,nc,nc235334,2016-12-09T16:49:01.240Z,"6 km ENE of Day Valley, California",earthquake,0.13,0.24,0.1,66,reviewed,nc,nc
1989-10-22T14:24:36.900Z,37.0038333,-121.8061667,16.615,4,ml,86,49,0.01802,0.1,nc,nc235360,2016-12-09T16:47:33.520Z,"1 km N of Corralitos, California",earthquake,0.19,0.3,,7,reviewed,nc,nc
1989-10-22T09:44:57.840Z,36.9328333,-121.6626667,5.124,3.5,ml,90,71,0.001802,0.15,nc,nc10090171,2016-12-09T16:41:04.660Z,"5 km NNW of Aromas, California",earthquake,0.18,0.3,,6,reviewed,nc,nc
1989-10-22T08:17:08.240Z,37.1888333,-122.0605,14.57,2.77,md,80,58,0.03423,0.08,nc,nc236837,2016-12-09T16:39:01.750Z,"8 km SW of Monte Sereno, California",earthquake,0.14,0.3,0.12,109,reviewed,nc,nc
1989-10-22T00:31:16.390Z,37.075,-121.8921667,13.294,2.64,md,77,55,0.04775,0.08,nc,nc233050,2016-12-09T16:27:22.250Z,"5 km NNW of Day Valley, California",earthquake,0.17,0.32,0.14,81,reviewed,nc,nc
1989-10-21T22:14:56.420Z,37.0676667,-121.8975,14.944,4.7,ml,94,85,0.04234,0.09,nc,nc10090142,2018-06-04T20:43:45.000Z,"4 km NW of Day Valley, California",earthquake,0.2,0.31,,7,reviewed,nc,nc
1989-10-21T17:12:18.930Z,36.9193333,-121.6646667,10.615,2.52,md,80,72,0.01261,0.07,nc,nc212174,2016-12-09T16:15:50.880Z,"3 km NNW of Aromas, California",earthquake,0.14,0.27,0.15,82,reviewed,nc,nc
1989-10-21T15:58:45.350Z,37.1091667,-121.856,4.494,2.65,md,66,43,0.01712,0.07,nc,nc211794,2016-12-09T16:14:22.870Z,"8 km N of Day Valley, California",earthquake,0.11,0.2,0.13,79,reviewed,nc,nc
1989-10-21T14:52:24.060Z,37.1096667,-121.875,3.084,2.52,md,69,49,0.03243,0.08,nc,nc211532,2016-12-09T16:12:30.750Z,"8 km N of Day Valley, California",earthquake,0.11,0.25,0.14,72,reviewed,nc,nc
1989-10-21T12:54:39.230Z,37.1616667,-121.9253333,3.879,3.3,ml,83,49,0.00991,0.09,nc,nc210763,2016-12-09T16:08:43.140Z,"4 km E of Lexington Hills, California",earthquake,0.14,0.26,,4,reviewed,nc,nc
1989-10-21T10:57:04.230Z,37.1718333,-121.9758333,9.434,2.67,md,82,54,0.03153,0.08,nc,nc205564,2016-12-09T16:05:22.960Z,"0 km NNW of Lexington Hills, California",earthquake,0.12,0.26,0.13,104,reviewed,nc,nc
1989-10-21T08:32:19.360Z,37.1311667,-121.9865,14.796,2.86,md,89,67,0.04865,0.08,nc,nc201164,2016-12-09T16:00:30.870Z,"3 km SSW of Lexington Hills, California",earthquake,0.15,0.3,0.13,109,reviewed,nc,nc
1989-10-21T06:38:45.150Z,36.8941667,-121.6308333,6.72,2.58,md,69,69,0.03243,0.08,nc,nc20092444,2016-12-09T15:56:54.740Z,"1 km ENE of Aromas, California",earthquake,0.17,0.29,0.12,53,reviewed,nc,nc
1989-10-21T04:29:07.240Z,36.8681667,-121.6021667,5.487,2.66,md,64,64,0.01802,0.09,nc,nc20092407,2016-12-09T15:53:37.510Z,"4 km ESE of Aromas, California",earthquake,0.18,0.26,0.11,60,reviewed,nc,nc
1989-10-21T01:02:45.470Z,37.0576667,-121.8485,12.047,2.72,md,82,32,0.03153,0.06,nc,nc20092284,2016-12-09T15:47:23.390Z,"2 km NNE of Day Valley, California",earthquake,0.11,0.21,0.16,97,reviewed,nc,nc
1989-10-21T00:49:43.170Z,37.0558333,-121.8546667,12.577,4.5,ml,87,37,0.03333,0.09,nc,nc10090141,2018-06-04T20:43:45.000Z,"2 km NNE of Day Valley, California",earthquake,0.17,0.3,,7,reviewed,nc,nc
1989-10-21T00:11:11.080Z,37.1168333,-121.96,15.616,2.67,md,75,62,0.05766,0.09,nc,nc20092287,2016-12-09T15:45:54.580Z,"5 km SSE of Lexington Hills, California",earthquake,0.16,0.37,0.16,92,reviewed,nc,nc
1989-10-20T22:36:41.060Z,36.989,-121.7526667,14.517,2.57,md,70,62,0.05856,0.06,nc,nc20092211,2016-12-09T15:42:49.320Z,"3 km NE of Amesti, California",earthquake,0.16,0.26,0.15,40,reviewed,nc,nc
1989-10-20T18:31:29.240Z,36.8311667,-121.5581667,5.024,3.2,ml,84,42,0.01982,0.13,nc,nc20092116,2016-12-09T15:36:30.510Z,"2 km SW of San Juan Bautista, California",earthquake,0.15,0.26,,4,reviewed,nc,nc
1989-10-20T18:13:25.470Z,36.8256667,-121.5451667,4.194,2.76,md,71,43,0.02523,0.12,nc,nc20092113,2016-12-09T15:35:52.950Z,"2 km SSW of San Juan Bautista, California",earthquake,0.15,0.25,0.13,87,reviewed,nc,nc
1989-10-20T14:15:30.750Z,37.102,-121.9686667,5.488,3.49,md,86,67,0.06396,0.11,nc,nc20091997,2016-12-09T15:26:57.700Z,"6 km E of Zayante, California",earthquake,0.16,0.35,0.12,124,reviewed,nc,nc
1989-10-20T11:53:29.010Z,37.0543333,-121.9143333,17.464,2.91,md,84,90,0.03874,0.07,nc,nc20091918,2016-12-09T15:21:40.250Z,"5 km WNW of Day Valley, California",earthquake,0.17,0.26,0.14,110,reviewed,nc,nc
1989-10-20T09:58:48.550Z,36.872,-121.6086667,6.847,2.55,md,70,68,0.01802,0.07,nc,nc20091865,2016-12-09T15:16:15.850Z,"3 km ESE of Aromas, California",earthquake,0.12,0.23,0.14,79,reviewed,nc,nc
1989-10-20T09:51:47.840Z,36.959,-121.6836667,6.054,2.68,md,63,41,0.01081,0.07,nc,nc20091862,2016-12-09T15:15:45.650Z,"4 km E of Interlaken, California",earthquake,0.14,0.24,0.09,56,reviewed,nc,nc
1989-10-20T08:12:53.870Z,37.187,-122.0573333,14.916,4,ml,83,59,0.03153,0.08,nc,nc20091826,2016-12-09T15:12:30.750Z,"7 km WNW of Lexington Hills, California",earthquake,0.18,0.34,,7,reviewed,nc,nc
1989-10-20T07:52:48.810Z,37.0778333,-121.8088333,9.546,2.88,md,86,37,0.02703,0.08,nc,nc20091811,2016-12-09T15:11:50.770Z,"6 km NE of Day Valley, California",earthquake,0.12,0.25,0.13,107,reviewed,nc,nc
1989-10-20T06:17:29.260Z,37.1755,-121.9675,3.669,2.54,md,35,58,0.02883,0.09,nc,nc20091780,2016-12-09T15:08:02.010Z,"1 km NNE of Lexington Hills, California",earthquake,0.25,0.2,0.2,38,reviewed,nc,nc
1989-10-20T05:38:35.200Z,36.9865,-121.7421667,14.991,3.05,md,87,63,0.05045,0.09,nc,nc20091752,2016-12-09T15:06:11.220Z,"3 km N of Interlaken, California",earthquake,0.17,0.28,0.13,121,reviewed,nc,nc
1989-10-20T05:16:31.860Z,36.9426667,-121.6985,7.624,2.69,md,50,80,0.01081,0.2,nc,nc1167148,2016-12-09T15:05:28.960Z,"3 km ESE of Interlaken, California",earthquake,0.36,0.54,0.1,55,reviewed,nc,nc
1989-10-20T05:00:24.550Z,36.9298333,-121.514,4.698,2.62,md,84,46,0.01081,0.17,nc,nc20091729,2016-12-09T15:04:32.060Z,"9 km NNE of San Juan Bautista, California",earthquake,0.18,0.35,0.19,84,reviewed,nc,nc
1989-10-20T03:03:13.960Z,36.3935,-120.596,13.457,2.54,md,39,114,0.1396,0.08,nc,nc20091735,2016-12-09T15:00:17.090Z,"21 km WSW of Three Rocks, California",earthquake,0.21,0.34,0.15,54,reviewed,nc,nc
1989-10-20T01:11:05.310Z,37.0231667,-121.8285,15.475,2.65,md,78,73,0.008108,0.08,nc,nc20091608,2016-12-09T14:55:02.560Z,"3 km ESE of Day Valley, California",earthquake,0.16,0.25,0.16,65,reviewed,nc,nc
1989-10-20T00:18:20.420Z,37.0988333,-121.9176667,9.503,4.3,ml,85,51,0.06757,0.08,nc,nc10090135,2016-12-09T14:52:39.240Z,"8 km NW of Day Valley, California",earthquake,0.16,0.35,,7,reviewed,nc,nc
1989-10-19T21:15:34.090Z,37.1235,-121.9846667,15.596,3.2,ml,85,69,0.05495,0.08,nc,nc20091537,2016-12-09T14:45:03.330Z,"4 km SSW of Lexington Hills, California",earthquake,0.14,0.3,,4,reviewed,nc,nc
1989-10-19T17:26:18.560Z,36.927,-121.6506667,5.284,3.7,ml,88,70,0.00991,0.13,nc,nc273182,2016-12-09T14:36:40.220Z,"4 km N of Aromas, California",earthquake,0.19,0.31,,6,reviewed,nc,nc
1989-10-19T17:15:05.460Z,36.924,-121.6496667,4.705,3.9,ml,88,70,0.01261,0.11,nc,nc273176,2016-12-09T14:36:12.200Z,"3 km N of Aromas, California",earthquake,0.17,0.3,,5,reviewed,nc,nc
1989-10-19T17:02:09.470Z,36.9735,-121.7068333,6.224,3,md,67,68,0.02252,0.09,nc,nc1167070,2016-12-09T14:35:45.380Z,"3 km NE of Interlaken, California",earthquake,0.17,0.32,0.1,89,reviewed,nc,nc
1989-10-19T17:01:57.870Z,37.067,-122.881,15,3.3,ml,,,,0.7,us,usp00040zf,2014-11-07T00:45:03.021Z,"49 km WSW of Pescadero, California",earthquake,,,,,reviewed,us,us
1989-10-19T16:30:47.300Z,36.9676667,-121.7206667,12.556,3.1,ml,82,73,0.02523,0.07,nc,nc274950,2016-12-09T14:35:00.870Z,"2 km NNE of Interlaken, California",earthquake,0.17,0.29,,4,reviewed,nc,nc
1989-10-19T15:59:11.890Z,37.043,-121.8005,4.156,2.78,md,65,64,0.01081,0.07,nc,nc271757,2016-12-09T14:34:01.350Z,"5 km E of Day Valley, California",earthquake,0.14,0.23,0.12,53,reviewed,nc,nc
1989-10-19T14:39:10.560Z,36.9158333,-121.6578333,7.735,3.1,ml,64,72,0.01622,0.05,nc,nc145663,2016-12-09T14:30:56.270Z,"3 km NNW of Aromas, California",earthquake,0.12,0.35,,4,reviewed,nc,nc
1989-10-19T14:23:28.270Z,37.154,-121.9795,11.626,3,ml,58,60,0.04144,0.08,nc,nc270329,2016-12-09T14:30:11.320Z,"1 km SSW of Lexington Hills, California",earthquake,0.17,0.44,,4,reviewed,nc,nc
1989-10-19T14:00:31.160Z,36.928,-121.6575,5.804,2.93,md,58,71,0.004505,0.08,nc,nc270310,2016-12-09T14:28:55.670Z,"4 km NNW of Aromas, California",earthquake,0.17,0.27,0.17,50,reviewed,nc,nc
1989-10-19T14:00:04.240Z,37.0468333,-121.7983333,2.876,2.63,md,60,42,0.00991,0.15,nc,nc270294,2016-12-09T14:28:48.020Z,"5 km ENE of Day Valley, California",earthquake,0.17,0.31,0.15,37,reviewed,nc,nc
1989-10-19T13:15:04.690Z,36.9708333,-121.8326667,7.506,2.89,md,55,89,0.006306,0.11,nc,nc267709,2016-12-09T14:27:21.790Z,"1 km N of Aptos Hills-Larkin Valley, California",earthquake,0.22,0.32,0.12,33,reviewed,nc,nc
1989-10-19T13:08:58.400Z,37.1061667,-121.862,4.544,2.78,md,50,50,0.02252,0.09,nc,nc267706,2016-12-09T14:27:10.150Z,"7 km N of Day Valley, California",earthquake,0.17,0.28,0.13,30,reviewed,nc,nc
1989-10-19T12:50:24.750Z,36.9721667,-121.7061667,6.517,2.58,md,42,87,0.02072,0.06,nc,nc267219,2016-12-09T14:26:25.890Z,"3 km NE of Interlaken, California",earthquake,0.17,0.3,0.13,26,reviewed,nc,nc
1989-10-19T12:47:39.860Z,36.9093333,-121.6545,9.142,2.61,md,48,86,0.02252,0.07,nc,nc267217,2016-12-09T14:26:14.910Z,"2 km NNW of Aromas, California",earthquake,0.22,0.29,0.13,33,reviewed,nc,nc
1989-10-19T12:31:40.070Z,36.9526667,-121.8108333,11.516,3.19,md,56,91,0.03063,0.07,nc,nc10090548,2016-12-09T14:25:47.830Z,"2 km ESE of Aptos Hills-Larkin Valley, California",earthquake,0.19,0.39,0.14,93,reviewed,nc,nc
1989-10-19T12:25:33.240Z,36.9368333,-121.6723333,8.227,3.97,md,53,89,0.00991,0.07,nc,nc10090547,2016-12-09T14:25:17.480Z,"5 km ESE of Interlaken, California",earthquake,0.2,0.33,0.11,91,reviewed,nc,nc
1989-10-19T11:50:25.850Z,36.9401667,-121.6688333,7.407,3.1,ml,38,97,0.01081,0.07,nc,nc269981,2016-12-09T14:23:23.440Z,"5 km ESE of Interlaken, California",earthquake,0.24,0.35,,4,reviewed,nc,nc
1989-10-19T11:35:37.260Z,36.8073333,-121.5161667,2.447,3,ml,43,111,0.04775,0.18,nc,nc269975,2016-12-09T14:22:39.910Z,"4 km SSE of San Juan Bautista, California",earthquake,0.32,0.81,,4,reviewed,nc,nc
1989-10-19T11:30:09.030Z,36.9615,-121.837,8.576,2.65,md,38,93,0.01622,0.16,nc,nc10090569,2016-12-09T14:22:24.010Z,"0 km WNW of Aptos Hills-Larkin Valley, California",earthquake,0.31,0.41,0.27,13,reviewed,nc,nc
1989-10-19T11:29:26.750Z,36.966,-121.8288333,12.186,3,ml,55,90,0.01261,0.08,nc,nc10090546,2016-12-09T14:22:14.400Z,"0 km NE of Aptos Hills-Larkin Valley, California",earthquake,0.21,0.45,,4,reviewed,nc,nc
1989-10-19T11:15:22.520Z,36.966,-121.8286667,10.976,3.6,ml,58,90,0.01261,0.1,nc,nc266398,2016-12-09T14:21:28.510Z,"0 km NE of Aptos Hills-Larkin Valley, California",earthquake,0.2,0.37,,6,reviewed,nc,nc
1989-10-19T10:59:57.660Z,36.9638333,-121.8233333,12.016,3.6,ml,54,90,0.01622,0.08,nc,nc266392,2016-12-09T14:20:49.210Z,"1 km ENE of Aptos Hills-Larkin Valley, California",earthquake,0.21,0.45,,4,reviewed,nc,nc
1989-10-19T10:47:43.370Z,36.9681667,-121.8275,11.096,2.51,md,51,89,0.01081,0.1,nc,nc266390,2016-12-09T14:20:29.070Z,"1 km NE of Aptos Hills-Larkin Valley, California",earthquake,0.24,0.42,0.24,43,reviewed,nc,nc
1989-10-19T10:26:16.090Z,37.0391667,-121.7953333,3.507,2.52,md,46,86,0.01622,0.13,nc,nc266386,2016-12-09T14:19:55.020Z,"5 km N of Corralitos, California",earthquake,0.22,0.33,0.13,31,reviewed,nc,nc
1989-10-19T10:20:19.850Z,36.9468333,-121.8165,8.776,3.1,ml,28,93,0.03333,0.11,nc,nc266335,2016-12-09T14:19:28.360Z,"2 km SE of Aptos Hills-Larkin Valley, California",earthquake,0.41,0.55,,4,reviewed,nc,nc
1989-10-19T10:19:41.840Z,36.9723333,-121.8245,9.086,3.1,ml,59,88,0.009009,0.1,nc,nc266381,2016-12-09T14:19:20.980Z,"1 km NNE of Aptos Hills-Larkin Valley, California",earthquake,0.2,0.32,,4,reviewed,nc,nc
1989-10-19T10:17:41.760Z,36.956,-121.8183333,9.286,3.13,md,52,91,0.02523,0.1,nc,nc10090127,2016-12-09T14:19:09.200Z,"1 km ESE of Aptos Hills-Larkin Valley, California",earthquake,0.24,0.39,0.28,38,reviewed,nc,nc
1989-10-19T10:17:15.780Z,36.1583333,-120.9591667,30.749,2.72,md,7,308,0.145,0.37,nc,nc1166977,2016-12-09T14:19:03.263Z,"6 km ENE of San Lucas, California",earthquake,21.6,14.95,0.53,7,reviewed,nc,nc
1989-10-19T10:14:34.810Z,36.9728333,-121.8336667,12.266,4.6,ml,59,89,0.004505,0.09,nc,nc10090126,2018-06-04T20:43:45.000Z,"1 km N of Aptos Hills-Larkin Valley, California",earthquake,0.22,0.45,,7,reviewed,nc,nc
1989-10-19T09:53:50.060Z,36.9445,-121.676,7.807,4.5,ml,57,95,0.01712,0.08,nc,nc10090128,2018-06-04T20:43:45.000Z,"5 km E of Interlaken, California",earthquake,0.21,0.34,,8,reviewed,nc,nc
1989-10-19T09:52:32.250Z,36.8741667,-121.6043333,5.612,2.85,md,44,81,0.01441,0.08,nc,nc266068,2016-12-09T14:18:13.520Z,"3 km ESE of Aromas, California",earthquake,0.22,0.25,0.07,28,reviewed,nc,nc
1989-10-19T09:49:09.640Z,37.113,-121.8636667,3.624,2.53,md,39,41,0.02342,0.07,nc,nc266066,2016-12-09T14:17:55.920Z,"8 km N of Day Valley, California",earthquake,0.2,0.28,0.15,24,reviewed,nc,nc
1989-10-19T08:50:04.540Z,36.989,-121.7741667,14.386,2.7,md,54,60,0.04685,0.06,nc,nc265989,2016-12-09T14:16:05.470Z,"2 km N of Amesti, California",earthquake,0.18,0.29,0.15,38,reviewed,nc,nc
1989-10-19T08:45:49.680Z,36.9791667,-121.8348333,9.146,4,ml,62,87,0.001802,0.11,nc,nc10090202,2016-12-09T14:15:40.710Z,"2 km N of Aptos Hills-Larkin Valley, California",earthquake,0.23,0.37,,8,reviewed,nc,nc
1989-10-19T05:52:01.930Z,37.0883333,-121.8946667,10.417,2.55,md,51,46,0.05225,0.06,nc,nc265352,2016-12-09T14:09:17.650Z,"6 km NNW of Day Valley, California",earthquake,0.16,0.26,0.13,22,reviewed,nc,nc
1989-10-19T05:48:11.710Z,37.0065,-121.7193333,5.407,2.59,md,42,84,0.05676,0.07,nc,nc265351,2016-12-09T14:09:06.140Z,"6 km NNE of Interlaken, California",earthquake,0.17,0.42,0.14,27,reviewed,nc,nc
