time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1999-10-16T22:20:28.480Z,34.629,-116.328,-1.211,3,ml,0,75.6,,0.19,ci,ci9109573,2016-04-02T07:12:39.223Z,"18km WSW of Ludlow, CA",earthquake,,0.707,,136,reviewed,ci,ci
1999-10-16T22:16:07.090Z,34.554,-116.283,-1.211,2.68,ml,0,79.5,,0.166,ci,ci9109557,2016-02-17T09:09:59.726Z,"22km SSW of Ludlow, California",earthquake,,1.126,,93,reviewed,ci,ci
1999-10-16T22:14:34.480Z,34.358,-116.147,0.086,2.53,ml,0,89,,0.207,ci,ci3320782,2016-02-17T02:01:01.708Z,"25km NNW of Twentynine Palms, California",earthquake,,1.029,,72,reviewed,ci,ci
1999-10-16T22:13:14.480Z,34.566,-116.253,-1.064,3.04,ml,0,98.5,0.2713,0.157,ci,ci9109595,2016-04-02T19:54:26.547Z,"19km SSW of Ludlow, CA",earthquake,,1.447,,129,reviewed,ci,ci
1999-10-16T22:13:00.620Z,34.639,-116.283,-1.211,2.72,ml,0,86.4,,0.185,ci,ci9109551,2016-02-17T09:09:58.475Z,"14km SW of Ludlow, California",earthquake,,0.955,,6,reviewed,ci,ci
1999-10-16T22:09:33.520Z,34.454,-116.228,1.724,2.64,ml,0,245.2,0.191,0.117,ci,ci9109537,2016-02-16T21:04:48.103Z,"30km SSW of Ludlow, California",earthquake,,1.241,,95,reviewed,ci,ci
1999-10-16T22:07:59.380Z,33.248,-115.63,4.248,2.52,ml,0,95,0.05018,0.35,ci,ci9109531,2016-02-16T21:04:46.825Z,"10km W of Niland, California",earthquake,,0.745,,41,reviewed,ci,ci
1999-10-16T22:04:50.660Z,34.634,-116.285,-1.211,2.91,ml,0,85.2,,0.146,ci,ci9109574,2016-02-16T23:34:50.516Z,"15km SW of Ludlow, California",earthquake,,1.446,,135,reviewed,ci,ci
1999-10-16T22:03:51.340Z,34.604,-116.302,-1.374,2.65,mc,0,238.6,,0.123,ci,ci3321320,2016-02-16T04:18:36.614Z,"18km SW of Ludlow, California",earthquake,,3.62,,12,reviewed,ci,ci
1999-10-16T22:02:06.950Z,34.514,-116.285,-1.162,2.83,ml,0,205.9,,0.174,ci,ci3321326,2016-02-16T11:18:31.534Z,"26km SSW of Ludlow, California",earthquake,,1.13,,113,reviewed,ci,ci
1999-10-16T22:01:55.610Z,34.663,-116.351,0.668,2.85,ml,0,72.9,,0.142,ci,ci3321325,2016-02-17T09:09:57.217Z,"19km WSW of Ludlow, California",earthquake,,2.24,,94,reviewed,ci,ci
1999-10-16T22:01:06.020Z,34.831,-116.4,-1.213,2.81,ml,0,127.2,,0.215,ci,ci3321324,2016-02-16T11:18:30.156Z,"25km WNW of Ludlow, California",earthquake,,3.861,,52,reviewed,ci,ci
1999-10-16T22:00:23.870Z,34.7843333,-116.3471667,4.598,2.5,mh,8,112,0.04636,0.08,ci,ci10084650,2016-02-17T02:01:00.310Z,"18km WNW of Ludlow, California",earthquake,0.68,31.61,,0,reviewed,ci,ci
1999-10-16T21:59:50.510Z,34.495,-116.264,0.109,2.5,mh,0,95.2,,0.15,ci,ci3321322,2016-04-02T17:36:32.063Z,"27km SSW of Ludlow, CA",earthquake,,2.848,,0,reviewed,ci,ci
1999-10-16T21:59:17.420Z,34.577,-116.286,-1.211,2.95,ml,0,77.1,,0.173,ci,ci3321321,2016-02-16T18:36:29.926Z,"20km SW of Ludlow, California",earthquake,,1.168,,87,reviewed,ci,ci
1999-10-16T21:58:48.560Z,34.595,-116.352,-1.211,2.9,ml,0,72.4,,0.149,ci,ci3321318,2016-04-02T04:48:40.686Z,"22km SW of Ludlow, CA",earthquake,,1.079,,58,reviewed,ci,ci
1999-10-16T21:55:44.470Z,34.695,-116.284,2.119,3.4,ml,0,96.6,,0.183,ci,ci9109521,2016-04-02T00:51:20.463Z,"12km WSW of Ludlow, CA",earthquake,,1.473,,177,reviewed,ci,ci
1999-10-16T21:53:57.530Z,34.4281667,-116.2015,-1.152,3.25,ml,35,69,,0.23,ci,ci9109904,2016-04-01T22:06:31.924Z,"33km S of Ludlow, CA",earthquake,0.4,0.92,0.183,58,reviewed,ci,ci
1999-10-16T21:46:15.640Z,34.806,-116.3593333,1.232,3.18,ml,28,63,,0.16,ci,ci3323893,2016-04-02T01:34:53.619Z,"20km WNW of Ludlow, CA",earthquake,0.42,0.67,,140,reviewed,ci,ci
1999-10-16T21:45:28.410Z,34.4905,-116.2616667,-1.023,2.94,ml,20,96,0.2104,0.22,ci,ci9109542,2016-04-02T11:07:46.711Z,"27km SSW of Ludlow, CA",earthquake,0.66,1.61,0.205,30,reviewed,ci,ci
1999-10-16T21:42:29.840Z,34.438,-116.293,1.534,2.66,ml,0,244.5,0.1522,0.198,ci,ci9109518,2016-02-16T18:36:28.600Z,"34km SSW of Ludlow, California",earthquake,,1.111,,79,reviewed,ci,ci
1999-10-16T21:42:08.390Z,34.604,-116.267,-1.372,2.69,ml,0,90.5,,0.095,ci,ci3320803,2016-02-16T08:56:57.541Z,"16km SW of Ludlow, California",earthquake,,1.034,,71,reviewed,ci,ci
1999-10-16T21:41:13.810Z,34.674,-116.27,2.289,2.72,ml,0,95.8,0.1652,0.446,ci,ci9109547,2016-02-16T08:56:56.249Z,"11km WSW of Ludlow, California",earthquake,,1.705,,37,reviewed,ci,ci
1999-10-16T21:40:26.110Z,34.672,-116.328,1.524,2.88,ml,0,70.4,,0.149,ci,ci9109529,2016-04-02T14:13:52.584Z,"16km WSW of Ludlow, CA",earthquake,,0.802,0.241,126,reviewed,ci,ci
1999-10-16T21:32:55.590Z,34.545,-116.261,-0.171,2.84,ml,0,94,,0.178,ci,ci9109493,2016-02-17T11:33:40.178Z,"22km SSW of Ludlow, California",earthquake,,0.737,,113,reviewed,ci,ci
1999-10-16T21:17:50.530Z,34.408,-116.287,2.438,2.5,mh,0,186.5,0.1267,0.209,ci,ci9109489,2016-02-16T08:56:53.757Z,"30km N of Joshua Tree, California",earthquake,,0.893,,0,reviewed,ci,ci
1999-10-16T21:14:43.360Z,34.484,-116.257,-0.331,2.9,ml,0,84.2,,0.154,ci,ci3321413,2016-02-16T18:36:27.282Z,"28km SSW of Ludlow, California",earthquake,,0.799,,114,reviewed,ci,ci
1999-10-16T21:10:50.520Z,34.6698333,-116.3416667,1.654,3.94,ml,33,54,,0.16,ci,ci9109496,2016-04-02T14:13:47.535Z,"18km WSW of Ludlow, CA",earthquake,0.29,0.58,0.211,167,reviewed,ci,ci
1999-10-16T21:09:33.370Z,34.398,-116.166,4.828,2.5,mh,0,201.1,0.188,0.181,ci,ci3325097,2016-04-02T11:20:38.934Z,"30km NNW of Twentynine Palms, CA",earthquake,,,,0,reviewed,ci,ci
1999-10-16T21:08:44.760Z,34.707,-116.298,1.159,2.94,ml,0,94.8,,0.19,ci,ci9109477,2016-02-17T06:47:41.481Z,"13km W of Ludlow, California",earthquake,,0.595,,132,reviewed,ci,ci
1999-10-16T21:04:15.230Z,34.566,-116.259,-0.841,2.73,ml,0,93.4,,0.104,ci,ci9109471,2016-02-17T09:09:53.574Z,"20km SSW of Ludlow, California",earthquake,,1.033,,96,reviewed,ci,ci
1999-10-16T21:00:56.370Z,34.85,-116.402,2.653,2.86,ml,0,129.8,0.05691,0.164,ci,ci9109470,2016-02-16T06:38:12.761Z,"26km WNW of Ludlow, California",earthquake,,1.2,,3,reviewed,ci,ci
1999-10-16T20:57:57.710Z,34.677,-116.35,1.488,2.77,ml,0,74,,0.182,ci,ci9109455,2016-02-16T18:36:25.902Z,"18km WSW of Ludlow, California",earthquake,,0.872,,120,reviewed,ci,ci
1999-10-16T20:53:59.460Z,34.686,-116.373,0.108,2.97,ml,0,76,,0.206,ci,ci9109449,2016-02-16T01:56:39.898Z,"20km WSW of Ludlow, California",earthquake,,0.841,,135,reviewed,ci,ci
1999-10-16T20:40:36.820Z,34.618,-116.27,-1.211,2.97,ml,0,89.3,,0.193,ci,ci9109479,2016-02-16T18:36:24.438Z,"15km SW of Ludlow, California",earthquake,,0.87,,126,reviewed,ci,ci
1999-10-16T20:39:15.730Z,34.5095,-116.2681667,-1.023,2.97,ml,12,84,0.2263,0.2,ci,ci9109480,2016-04-02T04:35:10.031Z,"26km SSW of Ludlow, CA",earthquake,0.68,1.04,0.166,47,reviewed,ci,ci
1999-10-16T20:34:05.990Z,34.467,-116.256,-1.211,2.96,ml,0,84.6,,0.149,ci,ci9109438,2016-02-17T06:47:38.271Z,"30km SSW of Ludlow, California",earthquake,,0.642,,124,reviewed,ci,ci
1999-10-16T20:32:13.780Z,34.346,-116.147,5.056,2.82,ml,0,97.9,0.1804,0.181,ci,ci3325090,2016-02-16T11:18:23.326Z,"24km NNW of Twentynine Palms, California",earthquake,,,,65,reviewed,ci,ci
1999-10-16T20:31:51.290Z,34.585,-116.239,-1.001,2.53,ml,0,85.2,0.2575,0.148,ci,ci9109430,2016-02-16T06:38:09.811Z,"17km SSW of Ludlow, California",earthquake,,1.288,,3,reviewed,ci,ci
1999-10-16T20:23:17.240Z,34.466,-116.273,0.231,2.5,mh,0,161,0.1842,0.122,ci,ci9109426,2016-02-17T11:33:38.815Z,"30km SSW of Ludlow, California",earthquake,,1.326,,0,reviewed,ci,ci
1999-10-16T20:22:30.280Z,34.606,-116.308,-1.211,3.49,ml,0,77.1,,0.156,ci,ci9109465,2016-04-02T10:36:36.128Z,"19km SW of Ludlow, CA",earthquake,,0.652,,155,reviewed,ci,ci
1999-10-16T20:18:58.840Z,34.5793333,-116.2713333,-1.221,3.14,ml,22,75,,0.24,ci,ci9109421,2016-04-01T18:52:18.442Z,"19km SSW of Ludlow, CA",earthquake,0.48,1.09,0.179,48,reviewed,ci,ci
1999-10-16T20:16:49.730Z,34.68,-116.276,-1.382,2.95,ml,0,95.7,0.158,0.181,ci,ci3321578,2016-02-16T18:36:20.215Z,"12km WSW of Ludlow, California",earthquake,,1.509,,58,reviewed,ci,ci
1999-10-16T20:15:54.290Z,34.5188333,-116.1588333,4.668,3.15,mc,5,214,0.2768,0.21,ci,ci9109402,2016-04-02T00:51:18.959Z,"22km S of Ludlow, CA",earthquake,1.38,19.61,,119,reviewed,ci,ci
1999-10-16T20:15:49.010Z,34.664,-116.2713333,4.703,2.5,mh,9,109,0.2917,0.24,ci,ci10084618,2016-02-16T13:41:59.664Z,"12km WSW of Ludlow, California",earthquake,0.85,31.61,,0,reviewed,ci,ci
1999-10-16T20:14:10.170Z,34.686,-116.269,-1.216,4.53,ml,0,80.1,0.153,0.278,ci,ci3321577,2017-02-09T14:54:01.949Z,"11km WSW of Ludlow, CA",earthquake,,1.143,0.237,115,reviewed,ci,ci
1999-10-16T20:13:37.640Z,34.689,-116.28,0.074,4.64,ml,0,52.4,,0.223,ci,ci9109442,2016-04-01T21:33:02.962Z,"12km WSW of Ludlow, CA",earthquake,,0.665,,199,reviewed,ci,ci
1999-10-16T20:09:12.130Z,34.4163333,-116.2465,3.188,2.64,ml,18,86,,0.28,ci,ci9109428,2016-04-02T07:47:30.700Z,"32km N of Joshua Tree, CA",earthquake,0.47,0.95,0.15,28,reviewed,ci,ci
1999-10-16T20:08:07.440Z,34.506,-116.285,-0.562,3.12,ml,0,125.5,0.2189,0.187,ci,ci9109429,2016-04-02T04:01:21.884Z,"26km SSW of Ludlow, CA",earthquake,,0.94,,136,reviewed,ci,ci
1999-10-16T20:07:28.690Z,34.586,-116.303,-1.156,3,mh,0,219.4,0.294,0.171,ci,ci3325088,2016-04-01T21:32:10.210Z,"20km SW of Ludlow, CA",earthquake,,4.456,,0,reviewed,ci,ci
1999-10-16T20:07:14.690Z,34.831,-116.362,4.466,2.8,mh,0,129.7,0.02045,0.137,ci,ci3325087,2016-02-17T11:33:37.652Z,"22km WNW of Ludlow, California",earthquake,,1.138,,0,reviewed,ci,ci
1999-10-16T20:05:52.750Z,34.55,-116.2681667,-1.043,2.74,ml,11,90,0.2649,0.1,ci,ci9109423,2016-04-02T07:47:29.345Z,"21km SSW of Ludlow, CA",earthquake,0.36,1.11,0.215,39,reviewed,ci,ci
1999-10-16T19:52:42.260Z,34.5326667,-116.248,-0.011,2.52,ml,7,116,0.2537,0.09,ci,ci3325086,2016-04-02T01:35:11.180Z,"22km SSW of Ludlow, CA",earthquake,0.81,1.02,0.126,9,reviewed,ci,ci
1999-10-16T19:51:51.220Z,34.858,-116.4,0.093,2.99,ml,0,131.2,,0.208,ci,ci9109365,2016-02-16T04:18:31.037Z,"27km NW of Ludlow, California",earthquake,,0.811,,4,reviewed,ci,ci
1999-10-16T19:49:24.810Z,34.854,-116.39,-1.087,3.21,ml,0,131.4,,0.293,ci,ci9109414,2016-04-02T07:12:37.325Z,"26km NW of Ludlow, CA",earthquake,,0.84,,77,reviewed,ci,ci
1999-10-16T19:48:31.700Z,34.861,-116.39,8.233,3.38,ml,0,162.9,0.05329,0.359,ci,ci9109383,2016-04-02T16:51:33.413Z,"26km NW of Ludlow, CA",earthquake,,2.088,,154,reviewed,ci,ci
1999-10-16T19:48:15.300Z,34.4858333,-116.2656667,-1.172,3,mh,12,206,,0.31,ci,ci3325082,2016-04-02T08:00:47.522Z,"28km SSW of Ludlow, CA",earthquake,1.12,1.73,,0,reviewed,ci,ci
1999-10-16T19:46:42.920Z,34.703,-116.29,1.974,3.06,ml,0,61.9,,0.173,ci,ci9109385,2016-04-02T07:13:24.748Z,"12km W of Ludlow, CA",earthquake,,0.697,,138,reviewed,ci,ci
1999-10-16T19:43:23.430Z,34.698,-116.371,-0.162,2.73,ml,0,72.6,,0.175,ci,ci3325080,2016-02-16T11:18:22.103Z,"20km W of Ludlow, California",earthquake,,1.624,,98,reviewed,ci,ci
1999-10-16T19:42:44.560Z,34.575,-116.281,0.169,2.8,ml,0,90.4,0.2586,0.13,ci,ci3325079,2016-02-16T18:36:15.454Z,"20km SW of Ludlow, California",earthquake,,1.186,,33,reviewed,ci,ci
1999-10-16T19:42:30.190Z,34.358,-116.464,0.966,2.57,ml,0,149.4,0.1095,0.103,ci,ci9109358,2016-02-17T06:47:36.897Z,"27km N of Yucca Valley, California",earthquake,,1.004,,43,reviewed,ci,ci
1999-10-16T19:39:55.440Z,34.674,-116.303,-0.966,3.47,ml,0,86.8,,0.157,ci,ci9109876,2016-04-02T07:12:35.836Z,"14km WSW of Ludlow, CA",earthquake,,1.736,,106,reviewed,ci,ci
1999-10-16T19:38:52.000Z,34.856,-116.418,-0.176,2.89,ml,0,129.7,0.07134,0.173,ci,ci9109875,2016-04-02T14:13:57.161Z,"28km WNW of Ludlow, CA",earthquake,,1.369,0.244,86,reviewed,ci,ci
1999-10-16T19:38:25.320Z,34.8513333,-116.4065,2.666,2.89,ml,15,108,,0.15,ci,ci9109373,2016-04-01T18:52:05.018Z,"27km WNW of Ludlow, CA",earthquake,0.49,0.83,0.24,119,reviewed,ci,ci
1999-10-16T19:34:49.680Z,34.4941667,-116.2741667,4.379,2.76,ml,20,68,,0.24,ci,ci9109338,2016-04-02T11:07:36.572Z,"27km SSW of Ludlow, CA",earthquake,0.57,23.55,0.168,32,reviewed,ci,ci
1999-10-16T19:25:38.190Z,34.372,-116.148,-0.952,3.15,ml,0,80.2,0.1886,0.165,ci,ci9109361,2016-04-02T13:40:12.745Z,"27km NNW of Twentynine Palms, CA",earthquake,,0.495,,119,reviewed,ci,ci
1999-10-16T19:25:01.350Z,34.669,-116.283,-1.221,3.1,ml,0,91.6,,0.177,ci,ci9109871,2016-04-02T07:13:23.164Z,"13km WSW of Ludlow, CA",earthquake,,1.009,,75,reviewed,ci,ci
1999-10-16T19:15:09.280Z,34.607,-116.28,-1.063,3.67,ml,0,81.8,0.2265,0.175,ci,ci9109342,2016-04-02T07:13:21.251Z,"17km SW of Ludlow, CA",earthquake,,0.809,,165,reviewed,ci,ci
1999-10-16T19:14:55.900Z,34.7771667,-116.2765,11.514,2.83,ml,11,171,0.07094,0.49,ci,ci3323857,2016-02-17T09:09:47.144Z,"12km WNW of Ludlow, California",earthquake,2.1,2.35,0.159,1,reviewed,ci,ci
1999-10-16T19:14:20.850Z,34.6885,-116.3218333,4.787,2.5,mh,8,84,0.2533,0.28,ci,ci3325071,2016-02-16T04:18:29.696Z,"15km WSW of Ludlow, California",earthquake,1.04,31.61,,0,reviewed,ci,ci
1999-10-16T19:13:03.330Z,34.3373333,-116.1273333,0.493,2.5,mh,13,98,0.1915,0.29,ci,ci9109323,2016-04-01T22:06:10.802Z,"23km NNW of Twentynine Palms, CA",earthquake,0.87,1.33,0.286,0,reviewed,ci,ci
1999-10-16T19:05:49.180Z,34.478,-116.173,10.044,2.79,ml,0,185.6,0.2374,0.333,ci,ci3325069,2016-02-16T13:41:58.455Z,"27km S of Ludlow, California",earthquake,,10.391,,79,reviewed,ci,ci
1999-10-16T19:05:17.140Z,34.589,-116.278,-1.221,2.71,ml,0,79.9,0.2454,0.167,ci,ci9109321,2016-02-16T01:56:35.853Z,"18km SW of Ludlow, California",earthquake,,1.126,,33,reviewed,ci,ci
1999-10-16T18:52:01.290Z,34.4845,-116.2971667,11.107,2.79,ml,10,145,,0.24,ci,ci3325068,2016-04-02T01:35:09.834Z,"29km SSW of Ludlow, CA",earthquake,1.1,2.77,0.209,30,reviewed,ci,ci
1999-10-16T18:51:08.270Z,34.724,-116.3755,0.948,2.91,ml,11,74,0.1104,0.15,ci,ci9109311,2016-04-02T14:13:36.261Z,"20km W of Ludlow, CA",earthquake,0.49,0.89,0.171,43,reviewed,ci,ci
1999-10-16T18:41:48.100Z,34.494,-116.264,-0.181,2.81,ml,0,95.3,0.213,0.138,ci,ci3325067,2016-02-16T13:41:55.790Z,"27km SSW of Ludlow, California",earthquake,,0.822,,63,reviewed,ci,ci
1999-10-16T18:41:20.760Z,34.6038333,-116.2908333,-0.531,2.72,ml,13,79,0.2289,0.17,ci,ci9109310,2016-04-01T22:06:09.544Z,"18km SW of Ludlow, CA",earthquake,0.45,1.03,0.176,37,reviewed,ci,ci
1999-10-16T18:39:30.220Z,33.246,-115.685,2.408,2.53,ml,0,91.8,0.09249,0.199,ci,ci9109307,2016-02-16T13:41:54.521Z,"12km SSE of Bombay Beach, California",earthquake,,0.446,,31,reviewed,ci,ci
1999-10-16T18:35:05.210Z,34.514,-116.275,-1.172,2.93,ml,0,127.6,,0.132,ci,ci9109303,2016-02-16T01:56:34.559Z,"25km SSW of Ludlow, California",earthquake,,1.194,,116,reviewed,ci,ci
1999-10-16T18:31:49.590Z,34.099,-116.993,3.855,2.59,ml,0,85.2,,0.132,ci,ci9109300,2016-02-17T02:00:50.206Z,"9km NNE of Yucaipa, California",earthquake,,0.416,,112,reviewed,ci,ci
1999-10-16T18:24:25.050Z,34.424,-116.197,-0.256,2.97,ml,0,91.7,0.1843,0.091,ci,ci3325065,2016-02-17T09:09:45.912Z,"33km S of Ludlow, California",earthquake,,1.165,,94,reviewed,ci,ci
1999-10-16T18:23:49.980Z,34.693,-116.289,-0.504,3,mh,0,113.3,,0.185,ci,ci9109296,2016-04-02T11:07:35.202Z,"12km WSW of Ludlow, CA",earthquake,,2.942,,0,reviewed,ci,ci
1999-10-16T18:18:39.360Z,34.659,-116.298,4.289,3.06,ml,0,159.5,0.1737,0.216,ci,ci9109284,2016-04-02T07:13:19.761Z,"14km WSW of Ludlow, CA",earthquake,,147.207,,119,reviewed,ci,ci
1999-10-16T18:13:07.760Z,34.589,-116.275,-1.221,3.37,ml,0,80.6,,0.14,ci,ci9109281,2016-04-02T07:13:18.431Z,"18km SW of Ludlow, CA",earthquake,,0.73,,158,reviewed,ci,ci
1999-10-16T18:10:20.420Z,34.787,-116.343,-1.247,3.61,ml,0,81.4,,0.182,ci,ci9109270,2016-04-02T19:51:42.567Z,"18km WNW of Ludlow, CA",earthquake,,1.117,,167,reviewed,ci,ci
1999-10-16T18:05:22.720Z,34.568,-116.265,-1.221,3.73,ml,0,79.1,,0.188,ci,ci9109267,2016-04-02T16:51:23.726Z,"20km SSW of Ludlow, CA",earthquake,,0.731,,169,reviewed,ci,ci
1999-10-16T18:03:50.900Z,34.524,-116.2475,-1.221,2.5,mh,8,97,0.2458,0.38,ci,ci3321271,2016-04-02T04:48:39.199Z,"23km SSW of Ludlow, CA",earthquake,1.06,2.46,,0,reviewed,ci,ci
1999-10-16T18:03:21.070Z,34.7088333,-116.2783333,4.306,2.8,mh,8,110,0.1303,0.16,ci,ci9109262,2016-04-01T18:52:11.251Z,"11km W of Ludlow, CA",earthquake,0.58,17.85,0.728,0,reviewed,ci,ci
1999-10-16T18:01:57.490Z,34.7038333,-116.2936667,2.401,4.27,ml,20,60,,0.21,ci,ci9109287,2016-04-02T04:34:59.614Z,"12km W of Ludlow, CA",earthquake,0.41,0.6,0.2,66,reviewed,ci,ci
1999-10-16T18:01:51.730Z,34.681,-116.304,1.891,3,mh,0,66.7,,0.179,ci,ci3321272,2016-04-02T13:43:07.509Z,"14km WSW of Ludlow, CA",earthquake,,0.922,,0,reviewed,ci,ci
1999-10-16T17:55:16.500Z,34.532,-116.245,-0.271,3.1,ml,0,83.8,,0.128,ci,ci9109260,2016-04-02T04:01:27.066Z,"22km SSW of Ludlow, CA",earthquake,,0.826,,126,reviewed,ci,ci
1999-10-16T17:51:19.120Z,33.271,-115.715,1.648,2.61,ml,0,98.5,0.1125,0.175,ci,ci9109252,2016-02-17T02:00:44.722Z,"9km S of Bombay Beach, California",earthquake,,0.842,,32,reviewed,ci,ci
1999-10-16T17:49:57.840Z,34.4281667,-116.188,2.098,2.5,mh,15,90,0.1925,0.23,ci,ci9109250,2016-04-02T11:07:40.484Z,"33km S of Ludlow, CA",earthquake,0.53,1.23,,0,reviewed,ci,ci
1999-10-16T17:48:31.360Z,33.268,-115.717,0.768,3.53,ml,0,37.3,0.1144,0.256,ci,ci9109243,2016-04-02T04:00:16.374Z,"9km S of Bombay Beach, CA",earthquake,,0.485,,128,reviewed,ci,ci
1999-10-16T17:46:42.250Z,34.4755,-116.263,-1.183,3.2,ml,9,127,0.1962,0.14,ci,ci3325061,2016-04-02T14:26:29.202Z,"29km SSW of Ludlow, CA",earthquake,1.82,2.65,,0,reviewed,ci,ci
1999-10-16T17:46:34.120Z,34.435,-116.216,-1.172,3,mh,0,89.4,,0.168,ci,ci3325062,2016-04-02T08:00:46.081Z,"32km S of Ludlow, CA",earthquake,,2.366,,0,reviewed,ci,ci
1999-10-16T17:44:10.440Z,34.565,-116.2406667,-0.552,2.87,ml,15,83,,0.16,ci,ci9109224,2016-04-01T22:06:16.007Z,"19km SSW of Ludlow, CA",earthquake,0.43,0.9,0.241,41,reviewed,ci,ci
1999-10-16T17:42:01.540Z,34.816,-116.3458333,1.76,2.7,ml,9,91,0.01574,0.08,ci,ci3321268,2016-04-02T11:20:40.294Z,"20km WNW of Ludlow, CA",earthquake,0.54,0.85,0.306,13,reviewed,ci,ci
1999-10-16T17:38:48.650Z,34.43,-116.252,-1.162,4.58,mw,0,65.4,,0.215,ci,ci9109254,2017-02-09T14:49:01.832Z,"33km N of Joshua Tree, CA",earthquake,,0.381,,6,reviewed,ci,ci
1999-10-16T17:37:04.980Z,33.215,-115.646,2.179,3.09,ml,0,75.8,0.08231,0.281,ci,ci9109258,2016-04-02T07:16:15.176Z,"12km WSW of Niland, CA",earthquake,,0.308,,86,reviewed,ci,ci
1999-10-16T17:25:31.400Z,34.943,-116.896,3.511,2.94,ml,0,131.5,0.1207,0.175,ci,ci9109182,2016-02-16T08:56:44.929Z,"13km ENE of Barstow, California",earthquake,,0.53,,113,reviewed,ci,ci
1999-10-16T17:22:21.560Z,34.554,-116.25,-1.211,3.27,ml,0,158,,0.185,ci,ci9109169,2016-04-02T10:31:55.569Z,"20km SSW of Ludlow, CA",earthquake,,2.797,,42,reviewed,ci,ci
1999-10-16T17:21:55.130Z,34.605,-116.251,-1.211,3.28,ml,0,92.2,,0.221,ci,ci9109230,2016-04-02T04:00:42.456Z,"15km SSW of Ludlow, CA",earthquake,,1.734,,131,reviewed,ci,ci
1999-10-16T17:21:01.110Z,34.476,-116.264,-1.221,3.26,ml,0,68.2,,0.169,ci,ci9112279,2016-04-01T21:32:07.886Z,"29km SSW of Ludlow, CA",earthquake,,0.821,,51,reviewed,ci,ci
1999-10-16T17:20:20.740Z,34.6811667,-116.3615,1.274,3.2,ml,28,56,,0.21,ci,ci9109232,2016-04-02T17:23:09.541Z,"19km WSW of Ludlow, CA",earthquake,0.4,0.88,0.233,50,reviewed,ci,ci
1999-10-16T17:16:02.190Z,33.8018333,-116.1173333,12.312,2.54,ml,18,48,0.1709,0.13,ci,ci3321267,2016-04-02T17:36:30.809Z,"13km NE of Indio, CA",earthquake,0.36,1.09,0.219,17,reviewed,ci,ci
1999-10-16T17:15:55.310Z,34.7025,-116.2123333,0.754,2.75,ml,14,116,,0.18,ci,ci9109225,2016-04-01T18:52:09.663Z,"5km WSW of Ludlow, CA",earthquake,0.5,1.12,0.09,11,reviewed,ci,ci
1999-10-16T17:04:02.010Z,34.5691667,-116.2633333,4.379,2.5,mh,13,92,,0.2,ci,ci9109204,2016-02-16T23:34:37.129Z,"19km SSW of Ludlow, California",earthquake,0.64,20.69,,0,reviewed,ci,ci
1999-10-16T17:02:46.050Z,34.647,-116.347,-1.374,3.4,ml,0,135.5,,0.149,ci,ci9109162,2016-04-01T21:32:51.662Z,"19km WSW of Ludlow, CA",earthquake,,0.969,,157,reviewed,ci,ci
1999-10-16T17:02:22.760Z,34.604,-116.236,-1.162,3.2,mh,0,151.4,0.3227,0.167,ci,ci3322145,2016-04-02T19:54:18.746Z,"15km SSW of Ludlow, CA",earthquake,,1.491,,0,reviewed,ci,ci
1999-10-16T16:58:08.090Z,34.49,-116.27,-1.221,3,mh,0,80.7,,0.207,ci,ci3321266,2016-04-02T17:36:29.594Z,"28km SSW of Ludlow, CA",earthquake,,1.532,,0,reviewed,ci,ci
1999-10-16T16:57:29.590Z,34.576,-116.271,-0.591,3.3,ml,0,79.2,,0.149,ci,ci3321259,2016-04-02T16:49:58.548Z,"19km SSW of Ludlow, CA",earthquake,,0.508,,143,reviewed,ci,ci
1999-10-16T16:56:28.450Z,34.5905,-116.3001667,-0.414,3,mh,14,112,,0.24,ci,ci3321265,2016-04-02T14:26:35.027Z,"19km SW of Ludlow, CA",earthquake,0.68,0.93,0.297,0,reviewed,ci,ci
1999-10-16T16:55:58.580Z,33.788,-116.117,10.087,3.6,ml,0,47.1,,0.163,ci,ci3321258,2016-04-02T13:40:36.457Z,"12km NE of Indio, CA",earthquake,,0.529,,152,reviewed,ci,ci
1999-10-16T16:55:20.930Z,34.4238333,-116.2518333,0.518,2.51,ml,28,62,,0.16,ci,ci9112254,2016-04-01T18:52:06.581Z,"33km N of Joshua Tree, CA",earthquake,0.31,0.96,0.081,2,reviewed,ci,ci
1999-10-16T16:54:30.880Z,34.613,-116.442,-1.379,3.28,ml,0,66,,0.194,ci,ci3321260,2016-04-02T13:39:23.048Z,"28km WSW of Ludlow, CA",earthquake,,1.767,,118,reviewed,ci,ci
1999-10-16T16:54:26.450Z,34.56,-116.254,-1.053,2.8,mh,0,63.4,0.2769,0.135,ci,ci9109185,2016-02-17T09:09:41.725Z,"20km SSW of Ludlow, California",earthquake,,0.793,0.248,0,reviewed,ci,ci
1999-10-16T16:52:07.950Z,34.5633333,-116.2966667,-1.211,2.66,ml,10,89,0.2682,0.55,ci,ci9109179,2016-04-02T01:20:32.584Z,"22km SW of Ludlow, CA",earthquake,1.23,3.95,0.257,24,reviewed,ci,ci
